id,gen,sp,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
286405,Crypturellus,obsoletus,Brown Tinamou,Ricardo José Mitidieri,Brazil,Rio Bonito de Baixo - Nova Friburgo - RJ,-22.3926,-42.3662,850,song,,,field recording,//xeno-canto.org/286405,https://xeno-canto.org/286405/download,XC286405-inhambuguaçu.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:17,09:00,2015-10-17,2015-10-20,"['Chiroxiphia caudata', 'Basileuterus culicivorus']",Three birds in different places of the forest.,no,no,no,,,no,,,44100
221867,Crypturellus,obsoletus,Brown Tinamou,Peter Boesman,Brazil,"Serra da Graciosa, Paraná",-25.3333333333,-48.9166666667,,call,,,field recording,//xeno-canto.org/221867,https://xeno-canto.org/221867/download,XC221867-Brown Tinamou B 139.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:14,10:15,2004-08-11,2015-03-22,[],ID certainty 100%. (Archiv. tape 335 side A track 26 seq. A),unknown,unknown,unknown,,,no,,,44100
221866,Crypturellus,obsoletus,Brown Tinamou,Peter Boesman,Brazil,"Ubatuba - Folha Seca road, Sao Paulo",-23.4666666667,-45.1,,song,,,field recording,//xeno-canto.org/221866,https://xeno-canto.org/221866/download,XC221866-Brown Tinamou B 134.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:48,16:30,2004-07-22,2015-03-22,[],ID certainty 100%. (Archiv. tape 321 side A track 5 seq. A),unknown,unknown,unknown,,,no,,,44100
221865,Crypturellus,obsoletus,Brown Tinamou,Peter Boesman,Brazil,"Ubatuba - Folha Seca road, Sao Paulo",-23.4666666667,-45.1,,call,,,field recording,//xeno-canto.org/221865,https://xeno-canto.org/221865/download,XC221865-Brown Tinamou B 136.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:13,09:15,2004-07-23,2015-03-22,[],ID certainty 90%. (Archiv. tape 322 side A track 13 seq. A),unknown,unknown,unknown,,,no,,,44100
190565,Crypturellus,obsoletus,Brown Tinamou,João Gava Just,Brazil,"Siderópolis, Santa Catarina state, Brazil",-28.6155,-49.5164,180,"call, song",,,field recording,//xeno-canto.org/190565,https://xeno-canto.org/190565/download,XC190565-Crypturellus_obsoletus_Siderópolis_Panasonic_09_08_2014.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,09:30,2014-08-09,2014-08-12,[],,no,no,no,,,no,,,44100
189548,Crypturellus,obsoletus,Brown Tinamou,Luiz Gabriel Mazzoni,Brazil,"Jaci-Paraná, Porto Velho, Rondônia",-9.4493,-64.3728,120,song,,,field recording,//xeno-canto.org/189548,https://xeno-canto.org/189548/download,XC189548-LGM-228.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,08:06,2013-04-03,2014-08-03,"['Myrmothera subcanescens', 'Thamnophilus aethiops']",Terra firme forest.,no,no,yes,,,no,,,48000
186200,Crypturellus,obsoletus,Brown Tinamou,Fernando Igor de Godoy,Brazil,"RPPN Solo Sagrado, São Paulo - SP",-23.77,-46.754,800,"song, short song",,,field recording,//xeno-canto.org/186200,https://xeno-canto.org/186200/download,XC186200-F131 Crypturellus_obsoletus(short song)Messianica220910.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:56,06:30,2010-09-22,2014-07-10,[],FNJV 30237,unknown,unknown,unknown,,,no,,,44100
178151,Crypturellus,obsoletus,Brown Tinamou,André J. PIeri,Brazil,"Capanema, Parana",-25.6785,-53.8538,280,call,,,field recording,//xeno-canto.org/178151,https://xeno-canto.org/178151/download,XC178151-Crypturellus_obsoletus-1081077.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,14:30,2013-09-10,2014-05-13,[],,unknown,unknown,unknown,,,no,,,44100
177198,Crypturellus,obsoletus,Brown Tinamou,Rodrigo Dela Rosa,Brazil,"Estrada dos tucanos, Paraibuna, São Paulo",-23.5813,-45.492,800,song,,,field recording,//xeno-canto.org/177198,https://xeno-canto.org/177198/download,XC177198-Crypturellus obsoletus.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:09,07:00,2014-03-30,2014-05-05,[],,no,no,no,,,no,,,48000
176455,Crypturellus,obsoletus,Brown Tinamou,Douglas Meyer,Brazil,"Cambará do Sul, Rio Grande do Sul",-29.1481,-50.0445,950,song,,,field recording,//xeno-canto.org/176455,https://xeno-canto.org/176455/download,XC176455-Tinamidae_Crypturellus_obsoletus_29_11_2011_H07_14_Parque_Nacional_Serra_Geral_Cambará_do_Sul_RS.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:33,07:14,2011-11-29,2014-04-28,[],,yes,yes,no,,,no,,,32000
174626,Crypturellus,obsoletus,Brown Tinamou,João Antônio de B. Vitto,Brazil,"São Mateus do Sul, Parana",-25.8681,-50.3845,800,song,,,field recording,//xeno-canto.org/174626,https://xeno-canto.org/174626/download,XC174626-INHAMBUGUAÇU - SMS - 30-10-12.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:17,17:40,2012-10-30,2014-04-15,[],,no,no,no,,,no,,,44100
164611,Crypturellus,obsoletus,Brown Tinamou,Antonio Silveira,Brazil,"Hotel Donati, Itatiaia NP, Rio de Janeiro state",-22.4334,-44.6334,950,song,,,field recording,//xeno-canto.org/164611,https://xeno-canto.org/164611/download,XC164611-Crypturellus obsoletus-PNItatiaia-BR-11-1-14-ASilveira.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:14,07:00,2014-01-11,2014-01-14,['Tachyphonus coronatus'],Bird singing in teh forest. (birding with Bruno Lima),no,no,no,,,no,,,44100
164485,Crypturellus,obsoletus,Brown Tinamou,Vitor Herdy,Brazil,"Araponga, Minas Gerais",-20.6665,-42.5222,950,"call, song",,,field recording,//xeno-canto.org/164485,https://xeno-canto.org/164485/download,XC164485-C obsoletus canto 1.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:02,09:00,2013-12-01,2014-01-13,[],,yes,yes,no,,,no,,,44100
157392,Crypturellus,obsoletus,Brown Tinamou,Antonio de Almeida Correia Junior,Brazil,"Estação Ecológica Mata Preta, Abelardo Luz, Santa Catarina",-26.4846,-52.22,900,song,,,field recording,//xeno-canto.org/157392,https://xeno-canto.org/157392/download,XC157392-Crypturellus_obsoletus_inhambuguacu_1.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:07,07:30,2012-11-09,2013-12-10,[],,no,no,no,,,no,,,44100
144852,Crypturellus,obsoletus,Brown Tinamou,Antonio Silveira,Brazil,"Fazenda Montanhas do Japí,Serra do Japí,Jundiai,São Paulo State",-23.245,-46.912,900,song,,,field recording,//xeno-canto.org/144852,https://xeno-canto.org/144852/download,XC144852-Crypturellus obsoletus-FazMontdoJapi-Jundiai-SP-Brazil27-9-07-ASilveira.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:11,09:00,2007-09-27,2013-08-13,[],,no,no,no,,,no,,,44100
142019,Crypturellus,obsoletus,Brown Tinamou,Rodrigo Dela Rosa,Brazil,"Parque Natural Augusto Rushi, São José dos Campos, SP",-23.07,-45.939,750,"call, song",,,field recording,//xeno-canto.org/142019,https://xeno-canto.org/142019/download,XC142019-Crypturellus obsoletus 1.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:12,09:30,2013-07-08,2013-07-08,"['Pionus maximiliani', 'Patagioenas picazuro', 'Todirostrum poliocephalum', 'Drymophila ferruginea', 'Colaptes melanochloros', 'Chamaeza meruloides']",,yes,yes,yes,,,no,,,48000
115825,Crypturellus,obsoletus,Brown Tinamou,Bruno Arantes de Andrade Bueno,Brazil,"Serra da Cantareira State Park (Pedra Grande), São Paulo",-23.4349,-46.6469,800,call,,,field recording,//xeno-canto.org/115825,https://xeno-canto.org/115825/download,XC115825-Z0000042_Crypturellus_obsoletus.MP3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:56,13:30,2012-12-23,2012-12-30,"['Tinamus solitarius', 'Myiothlypis leucoblephara']","The Solitary Tinamou individual in the background is the same one recorded on [XC115877](http://xeno-canto.org/115877) singing its ""chororocada"" song (starts at 0m11s). 

Lightweight rain drops can be heard in the recording. Recorded with Sony ICD-PX312 personal recorder.",no,no,no,,,no,,,44100
113744,Crypturellus,obsoletus,Brown Tinamou,Noé Eiterer,Brazil,"Viçosa, Minas Gerais",-20.8004,-42.8884,800,song,male,,field recording,//xeno-canto.org/113744,https://xeno-canto.org/113744/download,XC113744-inhambuguaçu4.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:52,07:30,2012-12-10,2012-11-30,[],,yes,yes,yes,,,no,,,44100
112407,Crypturellus,obsoletus,Brown Tinamou,João Gava,Brazil,"Nova Veneza, Santa Catarina state, Brazil",-28.6301,-49.5073,100,song,,,field recording,//xeno-canto.org/112407,https://xeno-canto.org/112407/download,Inhambuguacu (SOM).mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:12,17:30,2012-09-10,2012-11-07,[],,no,no,no,,,no,,,44100
109985,Crypturellus,obsoletus,Brown Tinamou,Gilberto Sander Muller,Brazil,"Sitio água da rainha , São Francisco de Paula, RS",-29.4934,-50.5728,800,call,,,field recording,//xeno-canto.org/109985,https://xeno-canto.org/109985/download,Crypturellus_obsoletus-746417.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:00,17:30,2012-09-15,2012-09-18,[],,unknown,unknown,unknown,,,no,,,32000
109371,Crypturellus,obsoletus,Brown Tinamou,Luiz C.Silva,Brazil,"Parque Estadual Lago Azul, campo mourao, paraná",-24.331,-52.387,630,"call, chamados/calls",,,field recording,//xeno-canto.org/109371,https://xeno-canto.org/109371/download,chamados inhambuguauu.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:57,?,2012-09-01,2012-09-06,[],Não avistada/unseen,unknown,unknown,unknown,,,no,,,44100
96810,Crypturellus,obsoletus,Brown Tinamou,Evair Legal,Brazil,"Salseiro, Vidal Ramos, Santa Catarina",-27.39726,-49.379082,450,song,,,field recording,//xeno-canto.org/96810,https://xeno-canto.org/96810/download,Tinamidae._Crypturellus_obsoletus_Salseiro_Vidal_Ramos_18.12.2010_ELW.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:07,?,2010-12-18,2012-03-15,[],,unknown,unknown,unknown,,,no,,,44100
85047,Crypturellus,obsoletus,Brown Tinamou,Jeremy Minns,Brazil,"Ubatuba, SP. Folha Seca",-23.4693,-45.1695,30,"song, short song",,,field recording,//xeno-canto.org/85047,https://xeno-canto.org/85047/download,CRYOBS26.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:26,07:15,1997-01-02,2011-08-02,"['Leptotila rufaxilla', 'Merulaxis ater']",Humid forest on the foothills of the coastal escarpment.,unknown,unknown,unknown,,,no,,,44100
85045,Crypturellus,obsoletus,Brown Tinamou,Jeremy Minns,Brazil,Sao Francisco de Paula,-29.4501,-50.5667,960,"song, , short song",,,field recording,//xeno-canto.org/85045,https://xeno-canto.org/85045/download,CRYOBS22.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:07,07:14,2002-11-27,2011-08-02,['Vireo chivi'],Road to José Velho. Montane forest,unknown,unknown,unknown,,,no,,,44100
85042,Crypturellus,obsoletus,Brown Tinamou,Jeremy Minns,Brazil,"Ubatuba, SP. Corcovado",-23.4727,-45.1892,40,"song, long song",,,field recording,//xeno-canto.org/85042,https://xeno-canto.org/85042/download,CRYOBS07.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:14,06:40,1997-02-14,2011-08-02,"['Chiroxiphia caudata', 'Drymophila ferruginea', 'Automolus leucophthalmus']",Humid forest on the foothills of the coastal escarpment.,unknown,unknown,unknown,,,no,,,44100
80799,Crypturellus,obsoletus,Brown Tinamou,Jeremy Minns,Brazil,"Ubatuba, SP. Folha Seca",-23.4693,-45.1695,30,"call, song",,,field recording,//xeno-canto.org/80799,https://xeno-canto.org/80799/download,CRYOBS25.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:20,06:45,2001-01-05,2011-06-14,"['Automolus leucophthalmus', 'Philydor atricapillus', 'Xiphorhynchus fuscus', 'Ramphocaenus melanurus', 'Saltator fuliginosus']",,unknown,unknown,unknown,,,no,,,44100
75534,Crypturellus,obsoletus,Brown Tinamou,Daniel Lane,Brazil,"Parque Estadual Intervales, SP",-24.2759,-48.4181,850,"song, long song",,,field recording,//xeno-canto.org/75534,https://xeno-canto.org/75534/download,Crypturellus obsoletus110213_T508.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:17,08:40,2011-02-13,2011-04-10,['Attila phoenicurus'],Natural song from unseen bird in humid montane forest.,unknown,unknown,unknown,,,no,,,44100
58209,Crypturellus,obsoletus,Brown Tinamou,Bernabe Lopez-Lanus,Brazil,Itatiaia National Park - Simon Hotel,-22.3798,-44.6301,2300,song,,,field recording,//xeno-canto.org/58209,https://xeno-canto.org/58209/download,Crypturellus obsoletus OC_Trilha Tres Picos_PN Itatiaia_Rio de Janeiro_Brasil_23FEB2004 am c_Bernabe Lopez-Lanus.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:26,xx:xx,2004-02-23,2010-07-19,[],,unknown,unknown,unknown,,,no,,,44100
42781,Crypturellus,obsoletus,Brown Tinamou,Marcos Melo,Brazil,"Miracatu, São Paulo ",-24.188,-47.391,45,call,,,field recording,//xeno-canto.org/42781,https://xeno-canto.org/42781/download,Crypturellus obsoletus calls miracatu MMELO 29 11 2009.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:29,07:15,2009-11-29,2010-01-17,"['Picumnus temminckii', 'Tachyphonus coronatus', 'Thraupis sayaca', 'Tangara seledon', 'Tolmomyias sulphurescens', 'Vireo chivi', 'Columbina talpacoti', 'Turdus rufiventris']",,unknown,unknown,unknown,,,no,,,48000
23415,Crypturellus,obsoletus,Brown Tinamou,Paul Donahue,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,?,song,,,field recording,//xeno-canto.org/23415,https://xeno-canto.org/23415/download,Crypturellus obsoletus-PKD224:04.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:39,17:22,2002-05-31,2008-11-20,['Thamnophilus palliatus'],,unknown,unknown,unknown,,,no,,,44100
4318,Crypturellus,obsoletus,Brown Tinamou,Bob Planqué,Brazil,"Parque do Zizo, Sao Paulo State",-24.017146,-47.81044,630,song,,,field recording,//xeno-canto.org/4318,https://xeno-canto.org/4318/download,Brown_Tinamou_Zizo-3-61.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:28,9:00,2005-11-26,2008-11-20,[],two individuals counter-singing. They repeated this many days,unknown,unknown,unknown,,,no,,,44100
481897,Crypturellus,obsoletus,Brown Tinamou,Victor Antonelli,Brazil,"Jundiaí, São Paulo",-23.2314,-46.9359,1000,song,,,field recording,//xeno-canto.org/481897,https://xeno-canto.org/481897/download,XC481897-Crypturellus obsoletus.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,08:30,2019-05-20,2019-06-17,[],,no,no,no,,,no,,,44100
389227,Crypturellus,obsoletus,Brown Tinamou,Lari Boesing,Brazil,"Nazaré Paulista, São Paulo",-23.2452,-46.3323,1100,"call, song",,,field recording,//xeno-canto.org/389227,https://xeno-canto.org/389227/download,XC389227-140914_16_Cryp_obsoletus_Set14_16e50.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:52,17:00,2014-09-14,2017-10-10,[],,no,no,no,,,no,,,44100
283086,Crypturellus,obsoletus,Brown Tinamou,Ricardo José Mitidieri,Brazil,Rio Bonito de Baixo - Nova Friburgo - RJ,-22.3926,-42.3662,850,song,,,field recording,//xeno-canto.org/283086,https://xeno-canto.org/283086/download,XC283086-inhambuguaçu.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:57,07:00,2015-09-20,2015-09-29,['Basileuterus culicivorus'],,no,no,no,,,no,,,44100
242616,Crypturellus,obsoletus,Brown Tinamou,Eric DeFonso,Brazil,"4x4 Trail, Reserva Ecológica de Guapiaçu, RJ",-22.4228,-42.7551,190,song,,,field recording,//xeno-canto.org/242616,https://xeno-canto.org/242616/download,XC242616-20140908-0823-BR0211-BR-RJ-REGUA-Brown Tinamou song filt amp.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:11,08:23,2014-09-08,2015-05-15,[],Fragments of song from birds on steep forested hillsides.,no,no,no,,,no,,,48000
221870,Crypturellus,obsoletus,Brown Tinamou,Peter Boesman,Brazil,"Itapoá - Volta Velha, Santa Catarina",-26.1166666667,-48.5833333333,,call,,,field recording,//xeno-canto.org/221870,https://xeno-canto.org/221870/download,XC221870-Brown Tinamou C 137.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:29,18:00,2004-08-09,2015-03-22,[],ID certainty 100%. (Archiv. tape 333 side B track 47 seq. A),unknown,unknown,unknown,,,no,,,44100
187442,Crypturellus,obsoletus,Brown Tinamou,Marcos Melo,Brazil,"APA Capivari Monos, São Paulo, SP",-23.9557,-46.6503,760,song,,,field recording,//xeno-canto.org/187442,https://xeno-canto.org/187442/download,XC187442-Crypturellus obsoletu 16 11 08.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:21,07:30,2008-11-16,2014-07-16,[],,no,no,no,,,no,,,22050
186796,Crypturellus,obsoletus,Brown Tinamou,João Gava,Brazil,"Passo Fundo, Rio Grande do Sul",-28.2147,-52.4067,650,song,,,field recording,//xeno-canto.org/186796,https://xeno-canto.org/186796/download,XC186796-Crypturellus_obsoletus_07_11_2013_Campus_Embrapa.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:09,10:00,2013-11-07,2014-07-14,['Leptotila verreauxi'],,no,no,no,,,no,,,44100
174640,Crypturellus,obsoletus,Brown Tinamou,Douglas Meyer,Brazil,"Campo Belo do Sul, Santa Catarina",-28.0068,-50.8742,900,song,,,field recording,//xeno-canto.org/174640,https://xeno-canto.org/174640/download,XC174640-Crypturellus_obsoletus_17_06_2011_H08_29_Florestal_Gateados_Campo_Belo_do_Sul_SC.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,2:20,08:29,2011-06-17,2014-04-15,[],,yes,yes,no,,,no,,,44100
172799,Crypturellus,obsoletus,Brown Tinamou,Ricardo José Mitidieri,Brazil,Rio Bonito de Baixo - Nova Friburgo - RJ,-22.3926,-42.3662,850,song,,,field recording,//xeno-canto.org/172799,https://xeno-canto.org/172799/download,XC172799-inhambuguaçu 2013-12-01 sítio.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:39,10:30,2013-12-01,2014-04-07,[],,no,no,no,,,no,,,11025
151873,Crypturellus,obsoletus,Brown Tinamou,GABRIEL LEITE,Brazil,"Rio Branco, Acre",-9.9147,-68.3446,220,call,,,field recording,//xeno-canto.org/151873,https://xeno-canto.org/151873/download,XC151873-Crypturellus obsoletus_Rio Branco_1214.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,C,1:44,13:00,2013-10-13,2013-10-18,[],,no,no,no,,,no,,,48000
144627,Crypturellus,obsoletus,Brown Tinamou,Antonio Silveira,Brazil,Serra do Mar State Park. Cunha,-23.267,-45.028,1100,song,,,field recording,//xeno-canto.org/144627,https://xeno-canto.org/144627/download,XC144627-Crypturellus obsoletus-NcCunha-PESM-Brazil-1-10-04-ASilveira.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:20,09:00,2004-10-01,2013-08-10,[],,no,no,no,,,no,,,44100
119062,Crypturellus,obsoletus,Brown Tinamou,GABRIEL LEITE,Brazil,"São José dos Campos, São Paulo",-23.0726,-45.9388,700,song,,,field recording,//xeno-canto.org/119062,https://xeno-canto.org/119062/download,XC119062-Crypturellus obsoletus_Sao Jose.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:31,10:00,2011-06-26,2013-01-22,[],,yes,yes,no,,,no,,,44100
94679,Crypturellus,obsoletus,Brown Tinamou,Nargila Moura,Brazil,"Floresta Nacional do Tapajós, Bacia 165, Santarem, Para ",-2.754,-54.997,?,song,,,field recording,//xeno-canto.org/94679,https://xeno-canto.org/94679/download,B165T6P0_Crypt_absoletus_NM.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:51,?,2010-12-14,2012-02-14,"['Myrmothera subcanescens', 'Zimmerius acer', 'Monasa morphoeus', 'Dendrocolaptes certhia', 'Momotus momota']",primary forest,unknown,unknown,unknown,,,no,,,44100
38345,Crypturellus,obsoletus,Brown Tinamou,Fábio Francisco Carnaval de Andrade,Brazil,APA Macaé de Cima,,,1200,song,,,field recording,//xeno-canto.org/38345,https://xeno-canto.org/38345/download,026No Title15082009.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,C,1:31,1:31,2009-08-22,2009-09-01,[],,unknown,unknown,unknown,,,no,,,44100
15825,Crypturellus,obsoletus,Brown Tinamou,Ricardo Gagliardi,Brazil,Taquaril - Petrópolis - RJ,-22.3023,-43.077,1100,song,,,field recording,//xeno-canto.org/15825,https://xeno-canto.org/15825/download,Crypturellus_obsoletus_PP_281020072.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:50,10:15,2007-10-28,2008-11-20,"['Mackenziaena severa', 'Saltator similis', 'Turdus rufiventris']",Pousada Paraíso area,unknown,unknown,unknown,,,no,,,44100
15248,Crypturellus,obsoletus,Brown Tinamou,Gustavo S Cabanne,Brazil,"Guarau, Peruibe, Sao Paulo",-24.3701,-47.0226,3,?,,,field recording,//xeno-canto.org/15248,https://xeno-canto.org/15248/download,Cobsoletus bizarre.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:09,8:00,2007-09-22,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
278382,Crypturellus,obsoletus,Brown Tinamou,Fábio Barata,Brazil,"Peruíbe, Peruíbe, São Paulo",-24.3639,-47.0214,5,song,,,field recording,//xeno-canto.org/278382,https://xeno-canto.org/278382/download,XC278382-IN (1).mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,D,1:10,13:30,2015-09-08,2015-09-09,[]," A ave respondeu ao Playback apos ouvirmos ela vocalizando distante do Grupo, passando uns 10 minutos ela vocalizou em nosso redor e foi avistada inúmeras vezes e fotografada por um doa integrantes do Grupo Marcelo Morena. Assim colaborando para o acevo de vocalizações do Mochileiros Hostel e Pousada. www.mochileiroshostel.com",yes,yes,yes,,,no,,,8000
175074,Crypturellus,obsoletus,Brown Tinamou,João Antônio de B. Vitto,Brazil,"Siderópolis, Santa Catarina",-28.596,-49.4319,110,song,,,field recording,//xeno-canto.org/175074,https://xeno-canto.org/175074/download,XC175074-INHAMBUGUAÇU - SIDEROPOLIS - 01-10-11.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:08,07:40,2011-10-01,2014-04-19,[],,no,no,no,,,no,,,44100
